Store,Dept,RMSE,MAE
11,23,7889.64395942,7122.19782299
11,24,2365.33879646,1605.53821423
11,25,2634.62586068,2255.33353298
11,26,1789.59293111,1353.56951296
11,27,692.575344953,633.051798964
11,28,133.954486992,102.837022815
11,29,1349.08626671,1018.54674547
11,30,1155.83746741,875.755501705
11,31,939.441340938,653.483502757
11,32,2170.76852829,1613.27882036
11,33,2469.4663022,2119.21102734
11,34,3372.78435157,2529.5848211
11,35,1386.80453821,1167.33034852
11,36,1563.03881352,1403.96389356
11,37,530.946805755,437.523308979
11,38,9705.60744789,7668.38196737
11,40,3343.07218969,2940.50088775
11,41,548.637793558,475.769190467
11,42,945.323193384,736.696163019
11,44,1423.05283524,1158.50936274
11,45,44.8741769013,21.8605624729
11,46,8265.42257768,7941.43408855
11,47,129.447459231,57.7258231388
11,48,12.4554276751,5.70148256813
11,49,1873.05054472,1537.34811511
11,51,1.14438545488,0.461632033201
11,52,1052.58621601,820.36498959
11,54,147.402111064,133.664883296
11,55,1765.60816001,1499.1934298
11,56,1512.29150282,945.421697424
11,58,1562.57210913,1143.62753634
11,59,5665.46294382,5663.66570253
11,60,171.135801797,140.631267342
11,67,2939.5810447,1407.10253194
11,71,1460.6665336,1163.22425987
11,72,12920.6815539,10096.819753
11,74,2032.85513481,1674.28538638
11,77,36.6449959229,8.03530187826
11,78,0.991926741704,0.833734910854
11,79,3078.49662872,2246.99846172
11,80,1378.46930832,1118.48728405
11,81,804.225553854,597.264838961
11,82,11071.3989153,10698.7225227
11,83,443.108098287,367.442477502
11,85,444.644736733,354.639185191
11,87,1783.77231582,1350.54643362
11,90,6438.4059691,5903.30062421
11,91,2582.82470337,1941.72899915
11,92,5900.73593183,4787.7650044
11,93,5200.490446,4588.74025045
11,94,4131.55692735,3168.55971585
11,95,5087.7750066,4007.81888834
11,96,3888.06277761,3297.95485833
11,97,1400.56972207,1092.20644592
11,98,2064.29953368,1734.46836451
11,99,3080.26883126,3050.4980112
11,39,0,0
11,50,3.05066560665,0.479298265439
11,43,0,0
11,65,0,0
12,1,8390.48982743,3774.95443792
12,2,10747.4140049,10181.3480543
12,3,2109.71536773,1626.28133343
12,4,1406.66885638,1043.66712144
12,5,4612.40015806,3603.99384139
12,6,2292.97215914,1933.59372791
12,7,16975.8879401,16017.3928867
12,8,1978.45551027,1504.10364869
12,9,3609.19601751,2961.05491563
12,10,1857.31372632,1482.04401996
12,11,3693.1346199,3136.8174605
12,12,652.335018093,555.885187036
12,13,3383.68983359,2972.50673762
12,14,2100.68092698,1788.62521032
12,16,1221.80461078,953.438476757
12,17,1186.78743071,942.413718283
12,18,5784.7620328,5306.31848961
12,19,806.121977702,642.001078725
12,20,1246.30586616,1050.26925641
12,21,519.831538925,422.416052645
12,22,1544.61444299,1243.64458675
12,23,4336.27778804,3485.87981126
12,24,1631.62007343,1340.64871781
12,25,2551.65985316,2194.0623266
12,26,1930.14347308,1441.38632932
12,27,376.689844487,300.148820558
12,28,155.964043574,122.696501688
12,29,1155.07277331,901.775622485
12,30,1043.65441013,840.774625979
12,31,802.323896552,665.617103331
12,32,2457.9295461,2150.61930131
12,33,1660.59444023,1319.70015445
12,34,3440.7988399,2807.39446219
12,35,602.61269341,465.737198612
12,36,1663.5427494,1336.4741012
12,37,0,0
12,38,10588.9662846,8116.92144352
12,40,2188.39753238,1772.34753833
12,41,1196.47769582,1171.54056138
12,42,990.661176588,783.363866805
12,44,927.047146153,747.503656267
12,45,48.3218613496,28.4737748868
12,46,11742.2456082,11588.0533966
12,47,180.464855878,100.243934353
12,48,0,0
12,49,45.1036196261,30.7945645383
12,51,1.13008856531,0.405323698286
12,52,894.271597906,711.91738338
12,54,77.3815741734,68.0163534249
12,55,1853.15795755,1425.72533837
12,56,506.090207876,288.63241061
12,58,2841.41380997,2115.53340851
12,59,10477.0740848,10471.9663263
12,60,150.673841243,125.712600634
12,67,1353.1278766,747.081656505
12,71,1975.67125896,1536.75733477
12,72,6806.26637164,5419.93142034
12,74,2032.14665151,1427.02147451
12,77,64.8363280529,50.3998292375
12,78,3.5535909274,0.955559954368
12,79,2472.06791394,1916.95914068
12,80,101.990471609,69.9298444753
12,81,455.22035285,343.652368434
12,82,4840.84686947,4675.50571926
12,83,159.622357728,134.644800317
12,85,573.705384189,444.44630353
12,87,2071.00737739,1669.74565101
12,90,2205.69729898,1827.82950492
12,91,1023.51125299,841.649203719
12,92,2984.71794546,2618.58751223
12,93,196.221800983,167.917341268
12,94,648.659567209,406.09670021
12,95,5811.15582974,4857.90028681
12,96,16.6675318796,4.80040975325
12,97,267.323381359,216.472865029
12,98,492.550816484,424.601733833
12,99,0,0
12,39,0,0
12,50,0,0
12,43,0,0
12,65,0,0
13,1,35470.0429219,26347.8497172
13,2,11646.665374,11222.952518
13,3,18671.9858969,8338.83991718
13,4,2007.69424149,1662.23958117
13,5,24865.6023523,21766.6373701
13,6,3005.08321749,2341.65388911
13,7,10689.8329561,8059.95002429
13,8,1786.07932385,1502.47390592
13,9,8798.61104212,6799.03331475
13,10,3365.52391649,2776.63881329
13,11,2603.24044804,2052.24659752
13,12,1002.62880226,745.927429467
13,13,2087.99072164,1575.40915095
13,14,4144.77304078,3456.01438881
13,16,8463.71606191,4891.86329216
13,17,2121.35447708,1726.7716119
13,18,11544.628817,8800.61651672
13,19,841.805500548,639.159678979
13,20,1243.88577518,992.059826051
13,21,3516.50691002,3317.93651671
13,22,2624.7512351,2096.00859646
13,23,8097.74701511,7637.14167648
13,24,3658.09042475,2890.47795069
13,25,3084.50959281,2068.0182309
13,26,2424.87444732,2146.32510745
13,27,527.276350036,430.372675909
13,28,246.289327842,165.693442492
13,29,1448.29291949,1265.18683963
13,30,733.616282366,607.080440393
13,31,1661.61376363,1018.97873419
13,32,4105.77703011,3805.00105941
13,33,3134.89276693,2541.27947338
13,34,3388.81844724,2835.37652243
13,35,667.521892424,540.058531067
13,36,2987.43601479,1851.93186038
13,37,620.944905948,526.071819682
13,38,9571.99943521,7792.77845515
13,40,14651.1713245,14448.8655713
13,41,1865.80912084,1776.45300644
13,42,845.063193012,678.999831062
13,44,1150.11687038,963.526855953
13,45,25.8599028774,17.4456562309
13,46,11232.7383347,11107.1598507
13,47,127.867684639,71.7695657696
13,48,948.874031199,707.518461644
13,49,2151.67786435,1671.20400603
13,51,38.897414802,37.1406232467
13,52,1028.94809835,854.382706862
13,54,90.463531514,74.8583183973
13,55,2147.1979912,1458.42298161
13,56,3683.00754241,2148.58687745
13,58,3056.84787579,2502.85066944
13,59,9250.79668199,9243.92799262
13,60,195.733617737,153.852852471
13,67,4777.34898491,3124.0403394
13,71,1496.65898754,1254.12089837
13,72,8000.42395645,6766.50474021
13,74,3145.93110524,2514.16960775
13,77,26.7301107191,26.7301107191
13,78,2.15665546407,0.46511627907
13,79,4399.16856724,3548.60726902
13,80,1801.06623001,1568.92842194
13,81,2455.38327019,1899.07388763
13,82,19323.6936179,19178.5122411
13,83,703.564361974,514.293329355
13,85,2071.89229713,1941.76618469
13,87,3442.28126845,2993.60431487
13,90,8652.69988088,6917.88426627
13,91,6175.6966924,5334.78890883
13,92,9722.7110712,7668.72844103
13,93,3305.09115445,2630.16462088
13,94,5898.82087169,4139.88070008
13,95,8785.01002722,6934.18690719
13,96,1961.42233327,1715.83067077
13,97,2281.88156577,1946.09748779
13,98,1196.50129692,918.538782551
13,99,1691.60838572,1664.09667178
13,39,0,0
13,50,794.579897241,656.588069182
13,43,3.15452194241e-16,1.35553202589e-16
13,65,0,0
14,1,33583.1343433,25151.430287
14,2,13757.7920299,10806.2978915
14,3,6264.94250791,4176.79360689
14,4,6787.09585425,5379.25350455
14,5,13293.8186434,12345.6137329
14,6,6602.64949694,6014.22118678
14,7,22211.36666,17123.9452379
14,8,9846.24713328,7430.8292324
14,9,4828.07513314,4024.90107043
14,10,4524.67214401,3616.20790801
14,11,5476.12764617,4029.29683263
14,12,1168.43372312,926.033196218
14,13,8527.64537036,6901.84089727
14,14,7171.28816268,6486.99632347
14,16,11317.9519186,7841.30711381
14,17,3032.45875924,2148.83020218
14,18,12419.3673032,10316.7397552
14,19,1119.37672761,901.777292735
14,20,1691.67356383,1335.31101039
14,21,2836.57998669,2519.02999781
14,22,2727.34653001,2209.74299944
14,23,8797.13057273,7752.50938225
14,24,1813.6678512,1365.5494919
14,25,9472.11829009,9007.32324432
14,26,2027.20201859,1417.52441718
14,27,383.050243416,297.950620503
14,28,221.245821988,188.144210331
14,29,1451.77596135,1148.95919333
14,30,836.705181599,698.750234608
14,31,1394.6311931,1246.18264217
14,32,3253.88773805,2549.88232439
14,33,1987.01762367,1581.0434511
14,34,3842.99141878,2879.76819549
14,35,841.823940273,672.009506837
14,36,977.347249304,757.657360438
14,37,0,0
14,38,14449.6514198,11685.5964757
14,40,9530.70058686,7436.22940379
14,41,2006.47987529,1746.686282
14,42,2307.64549926,1927.93699999
14,44,755.896950569,601.99165219
14,45,0.68717384025,0.110624891673
14,46,9874.45880413,9427.10158442
14,47,43.986666812,18.9690190958
14,48,0,0
14,49,2312.91894903,1848.53427603
14,51,18.7935648121,10.9821785378
14,52,1298.19062568,1039.33971672
14,54,138.424650084,94.7829968768
14,55,11164.7968068,10667.9566036
14,56,3621.70125782,2048.99675073
14,58,5016.24809108,3554.37330265
14,59,11185.2052169,11167.1337629
14,60,153.328015661,119.272017926
14,67,4822.19618564,3792.81988446
14,71,2923.35178998,2454.56555575
14,72,21188.6040918,16021.1593713
14,74,6499.78235085,5406.24585749
14,77,30.2239016333,4.87952865638
14,78,1.09640946646,1.0857562042
14,79,4654.82528409,3828.71965565
14,80,3571.95543681,3048.64766497
14,81,5936.78773982,4111.54198659
14,82,13892.9794679,12598.4183721
14,83,1601.6690108,1288.99585639
14,85,694.956473664,580.320696166
14,87,5122.76112472,4535.50001686
14,90,17132.9127264,13245.2642014
14,91,8131.84750303,6282.90948196
14,92,26361.7457845,20429.3819798
14,93,6854.572286,5314.15911967
14,94,11258.7796822,9937.92287908
14,95,18464.6643701,13298.2932049
14,96,5.42478978266,2.29534883721
14,97,4076.84665641,3066.78593711
14,98,3284.04911583,2581.16007546
14,99,2543.63019815,2500.55215474
14,39,0,0
14,50,648.23873676,552.885740598
14,43,0.0,0.0
14,65,0,0
15,1,8892.84124174,5000.19607811
15,2,3663.84784959,3256.14146617
15,3,1366.71842055,935.853314736
15,4,902.336723712,734.446114788
15,5,6882.94842679,6589.93475694
15,6,3562.46974643,3445.94282967
15,7,4016.6273866,2787.42199515
15,8,1194.31617911,983.254964871
15,9,2845.72041522,2284.06574783
15,10,6678.01023798,6556.99380487
15,11,7384.23173005,4103.17259931
15,12,548.646162174,428.22041564
15,13,1400.6670095,1226.30148831
15,14,2752.87982542,2221.5211245
15,16,6167.40213073,4026.2557881
15,17,1432.82325195,1191.40182366
15,18,2511.08931788,2282.42801807
15,19,332.081762013,272.428878723
15,20,629.970388407,493.227932256
15,21,625.71368339,484.8318936
15,22,2091.957476,1824.95769609
15,23,3013.96568583,2302.32391481
15,24,1122.51786208,865.710597217
15,25,2822.95772974,2572.25195016
15,26,1060.22510296,793.744684127
15,27,268.217321643,224.323149917
15,28,144.807744278,113.17210342
15,29,703.291781297,543.81286246
15,30,701.090964102,550.379083885
15,31,566.950152156,373.302197756
15,32,874.494609512,679.088026156
15,33,1334.39581057,1062.40741365
15,34,3099.05935496,2249.49071726
15,35,860.213334504,695.550335568
15,36,795.008576555,603.35558485
15,37,1.1765570009e-52,1.79423260553e-53
15,38,6952.18648382,5712.57781763
15,40,7959.8102213,7775.54145354
15,41,692.494955401,562.88018224
15,42,561.579294464,459.682765657
15,44,1313.6521491,1240.46682826
15,45,7.75232185723,4.06282109429
15,46,1283.35440506,1035.46846777
15,47,49.0209793903,19.3425514179
15,48,5.32606249567,5.32606249567
15,49,2347.06097338,1859.04743138
15,51,3.36770850478,2.62153264777
15,52,534.59939098,445.172919023
15,54,41.2720440523,27.4031583058
15,55,1693.74476071,1390.51876445
15,56,2340.70452594,1496.10398217
15,58,768.839511291,579.334172785
15,59,541.997060408,538.693871615
15,60,81.6448127433,72.1215337225
15,67,1419.64248524,784.760963297
15,71,1052.73408588,796.034234074
15,72,13339.9619732,10980.3890368
15,74,1365.43284409,1072.84032397
15,77,78.472928046,77.631094427
15,78,3.26062011257,1.71743819178
15,79,941.265166577,736.537985813
15,80,74.5389860411,54.9849511593
15,81,891.902437535,760.415324359
15,82,3808.34170234,3609.16764321
15,83,219.698971859,195.361135286
15,85,511.412061734,426.270887219
15,87,1499.44864245,1289.28324356
15,90,448.697843137,361.025926543
15,91,356.537090106,292.003892105
15,92,2785.7435248,2474.90077569
15,93,141.138797425,112.159485614
15,94,565.195988966,171.299584601
15,95,2318.57938437,1858.42824404
15,96,1441.34064592,1157.95491913
15,97,425.238970661,266.609306454
15,98,218.908584427,158.073906505
15,99,0,0
15,39,0,0
15,50,919.787287725,751.92236992
15,43,0.646996639221,0.139534883721
15,65,0,0
16,1,3914.69798039,3520.97850912
16,2,5388.92503375,5113.45180296
16,3,1709.89998769,1015.49200368
16,4,1140.23895214,910.34524623
16,5,9067.20081062,8808.17319695
16,6,3610.41303111,3125.90964969
16,7,7200.10749056,6945.10145863
16,8,1346.57768566,1088.2099534
16,9,7489.57500126,5207.50553474
16,10,5237.71784842,4967.98690229
16,11,2508.79568425,1543.83264083
16,12,682.987888698,527.596689328
16,13,1515.16434289,1274.49001774
16,14,1439.94461455,1190.41416471
16,16,5423.09577775,3756.88810121
16,17,2028.32451639,1867.93516827
16,18,537.195559103,430.797542337
16,19,388.481613337,313.53152912
16,20,776.078690683,647.568949737
16,21,578.960056338,474.24315131
16,22,986.762477624,788.978009836
16,23,1865.11973289,1553.08086159
16,24,699.583221906,555.44980446
16,25,808.241911366,670.933565845
16,26,576.222918539,474.346869065
16,27,139.193245376,107.233666686
16,28,90.9154932143,68.9132968192
16,29,555.576323865,485.700605843
16,30,361.041084147,291.274623131
16,31,394.062085122,324.619801314
16,32,998.92573895,747.018821177
16,33,512.404177072,408.13625246
16,34,1236.52301,1039.32579404
16,35,445.472400124,366.990107361
16,36,1274.93392665,1069.8291481
16,37,0,0
16,38,11159.0607611,9127.91689122
16,40,3105.55209773,2640.23035167
16,41,640.858799181,546.210149736
16,42,622.991042959,485.653016292
16,44,1386.59265545,1232.65776887
16,45,17.8070415744,12.1523855897
16,46,3327.71350234,2957.44324922
16,47,300.671344252,127.135095968
16,48,647.83274162,464.160944039
16,49,69.0971829783,52.7335008864
16,51,77.4881242256,73.1076193113
16,52,674.164880285,561.282018464
16,54,63.0281356331,54.2659092402
16,55,1162.42205362,923.202500222
16,56,7042.6839727,3307.7884222
16,58,563.581100077,264.138201776
16,59,160.253688387,154.624924366
16,60,65.6517250282,54.8673510785
16,67,972.685498127,539.5377157
16,71,704.707849674,543.925306699
16,72,10135.5937335,9277.3853586
16,74,2022.13410825,1720.31626818
16,77,9.74589253062,9.7253235295
16,78,2.77777223772,0.599069767442
16,79,833.082181258,682.09806819
16,80,296.237514542,226.124467929
16,81,352.215174993,296.19159182
16,82,1121.45168359,874.426722144
16,83,210.316009863,177.467302075
16,85,1858.08008574,1783.55967679
16,87,3622.60824135,3353.87421026
16,90,1964.16394464,1716.65635066
16,91,1807.47779511,1019.09658339
16,92,2589.17464862,2126.7746004
16,93,386.155053559,277.513182366
16,94,1192.25174257,950.986971366
16,95,1802.73195415,1430.92264085
16,96,196.430327039,127.31254258
16,97,320.759821225,232.859758414
16,98,36.5385489959,32.0370646745
16,99,0,0
16,39,0,0
16,50,0,0
16,43,0,0
16,65,0,0
17,1,11723.7338671,7222.53054511
17,2,7466.66035164,7218.27282897
17,3,2710.31311758,1684.02607323
17,4,1741.58627084,1222.42361847
17,5,6859.70945452,5399.04088651
17,6,3736.57334701,3345.52440442
17,7,3042.1007504,2149.35225788
17,8,1467.73532871,1167.70890365
17,9,3641.56906124,3031.0057262
17,10,1643.64158873,1330.0670471
17,11,3061.00008847,2536.77022211
17,12,1053.52052273,850.480440757
17,13,1669.29774916,1267.84115269
17,14,2053.73996387,1646.68575233
17,16,5282.37197519,3007.65495349
17,17,1444.70169526,1154.32844689
17,18,2794.88264724,1978.96217663
17,19,2623.95936159,1534.5070642
17,20,784.797647048,631.083933838
17,21,789.011787071,607.023280335
17,22,1424.39922973,885.910853907
17,23,1613.23092927,1258.00868819
17,24,1111.05673815,796.626557373
17,25,1675.25567962,1228.19867924
17,26,1367.91121573,1108.74613631
17,27,314.494320464,263.099586212
17,28,234.55553465,178.299115577
17,29,632.445471041,545.881923486
17,30,520.121509535,445.419227202
17,31,922.979571851,683.347623632
17,32,1322.38567508,1101.76743703
17,33,968.154679757,775.552986392
17,34,2681.41584236,2046.86252712
17,35,607.996211949,509.482135708
17,36,2688.94174483,1812.52057758
17,37,0,0
17,38,8806.55592079,6968.51723533
17,40,3777.75160856,3237.73826754
17,41,71.7483840867,53.0542439752
17,42,660.132682992,548.306583668
17,44,754.639475406,641.142636075
17,45,15.6241563039,11.1742927741
17,46,1514.22225557,1285.63456493
17,47,54.2690982002,15.0258659324
17,48,1750.76062174,1238.21860532
17,49,71.1155270066,53.335786721
17,51,3.95036412805,2.32186046512
17,52,969.083068722,865.987138919
17,54,57.1683630514,44.6236338507
17,55,1482.57390931,1226.04847202
17,56,2424.75634894,1279.76904234
17,58,1011.78273363,855.928977505
17,59,457.624412826,431.817087117
17,60,138.953996965,107.171336434
17,67,3080.72286428,2642.62921255
17,71,968.579055658,756.062503233
17,72,13503.4030767,11985.1122783
17,74,2219.92162507,1490.07843183
17,77,34.7788378694,34.5142549157
17,78,5.47313196893,1.62003508376
17,79,2398.52188363,2031.79016187
17,80,500.851985436,460.629235625
17,81,1170.58765217,880.985537733
17,82,2195.51597758,1792.92270278
17,83,194.710511893,172.077110005
17,85,744.413175622,637.648068425
17,87,1583.63690145,1260.70237434
17,90,2801.38874733,2385.56468929
17,91,1236.11593322,930.850931565
17,92,5766.51225631,4423.83764575
17,93,533.829905444,456.175529561
17,94,917.81792193,500.83345739
17,95,4162.72628611,3201.32675223
17,96,470.732158707,357.140220153
17,97,979.487687427,779.968410207
17,98,260.444233522,219.368526472
17,99,0,0
17,39,0,0
17,50,0,0
17,43,0,0
17,65,0,0
18,1,16966.0562656,13070.6167952
18,2,7464.85115511,5026.03600082
18,3,7419.24147637,2737.99834545
18,4,2880.11364309,1871.09229112
18,5,13269.1676361,12702.2768004
18,6,5247.84589052,4971.79255519
18,7,11946.8028997,11102.2115768
18,8,3650.64763831,2174.36522156
18,9,4295.74961627,3082.39479548
18,10,4080.8105122,3286.62708424
18,11,7295.99380218,4683.88058708
18,12,679.001959823,582.548007249
18,13,5022.61382146,3525.53930419
18,14,4420.01450551,3235.11157572
18,16,7699.81228941,6484.96600706
18,17,3069.97420412,2307.5138744
18,18,4965.01698135,3939.9769388
18,19,529.742633849,425.777234003
18,20,1876.84652539,1566.85929519
18,21,1040.83057611,813.089811236
18,22,2279.60792642,1774.12731835
18,23,4788.99446745,3523.30227386
18,24,3369.10258839,3125.08825917
18,25,6836.58270211,6237.8214415
18,26,2202.95408991,1618.52488935
18,27,623.459727199,514.122034798
18,28,369.957758121,304.549202692
18,29,1249.30993512,890.540406585
18,30,1096.75947194,858.105809235
18,31,1175.33113286,878.93918197
18,32,1919.74959041,1410.02607129
18,33,1725.29344075,1199.82495024
18,34,4754.45534001,3893.27629298
18,35,1072.20381812,859.088165665
18,36,1093.50956589,762.694249069
18,37,0,0
18,38,8491.98432407,6517.04452382
18,40,7698.09634369,5388.77879238
18,41,375.71111361,283.778542488
18,42,1043.69945773,882.800540088
18,44,647.080757063,496.330855249
18,45,13.4140880713,9.37363984062
18,46,5994.50484246,5592.4109303
18,47,82.3052006849,35.9648558149
18,48,7.62791249096e-22,1.16324574949e-22
18,49,3190.02486608,2609.66705082
18,51,6.81106377351,6.17492556371
18,52,756.2232886,596.398342762
18,54,115.165086195,101.965031133
18,55,5495.49292317,5253.75239731
18,56,2366.32004561,1556.84247456
18,58,3971.22593223,3288.29985418
18,59,4316.51413229,4315.32030897
18,60,131.25100717,114.515803805
18,67,2032.55539292,1518.44929305
18,71,1995.03044486,1669.62011454
18,72,25082.4437695,22729.2823604
18,74,3702.69093856,2740.62224535
18,77,25.6401996855,25.6122350445
18,78,2.87446379629,1.06299165192
18,79,2801.03226757,2191.75883724
18,80,298.770250356,202.8346589
18,81,1969.39452857,1303.50544407
18,82,3618.80406046,2311.30765844
18,83,741.030467785,564.255224391
18,85,1334.34280912,1228.92059387
18,87,2782.11977039,2324.50448559
18,90,6596.65099272,4846.0980426
18,91,7509.39648043,6332.58844139
18,92,7007.70700208,5569.73666267
18,93,1972.9472727,1600.92887761
18,94,3502.3025633,2753.79110668
18,95,9029.12527242,7052.04076087
18,96,14.8539103348,7.38318780905
18,97,2678.96589496,2215.73408863
18,98,539.847432396,340.890280278
18,99,0.523248006873,0.523248006873
18,39,0.582985721017,0.582985721017
18,50,1341.05975178,1019.85643932
18,43,0,0
18,65,0,0
19,1,15388.476604,6780.96549282
19,2,7554.18241029,7040.68450616
19,3,2187.29788026,1645.91783324
19,4,2378.9643982,2054.13357329
19,5,18243.7230985,17600.3621881
19,6,1660.12432466,1376.04911469
19,7,6792.78330647,5362.67598703
19,8,2547.47178235,2041.65791128
19,9,5234.68612231,4194.11051367
19,10,12474.7474795,11939.4830908
19,11,9717.72908335,5753.88917774
19,12,1186.20402383,946.833287677
19,13,2238.13261037,1714.9663336
19,14,4882.52877412,4635.45177209
19,16,9671.65800094,5586.17320935
19,17,1555.16063776,1209.38991694
19,18,13297.0542858,12705.8975946
19,19,3.60587893392,1.76847298464
19,20,1032.4938856,818.132750913
19,21,1447.47168301,1120.4136063
19,22,1526.07053743,1276.82495871
19,23,3624.29909558,2867.05768006
19,24,1205.84580847,863.648850612
19,25,6369.60769899,6143.01569526
19,26,1673.42841411,1323.08378801
19,27,348.034192724,270.810394239
19,28,138.954518193,107.614320127
19,29,708.947834884,560.572771275
19,30,593.839349171,490.893483093
19,31,433.261204426,320.432375713
19,32,3156.94699968,2766.95246404
19,33,1555.61419368,1139.45180178
19,34,3667.36770406,2955.51651534
19,35,1043.81730755,774.365372759
19,36,1261.17786899,989.363973713
19,37,436.012686908,338.647418537
19,38,6212.25596008,5162.20367285
19,40,14021.2519375,13807.0079481
19,41,1276.67184594,970.439559255
19,42,823.637571515,667.111017009
19,44,1866.48364547,1766.08551303
19,45,6.51162317844,6.42441885229
19,46,1409.21633481,1101.84945712
19,47,208.997961718,91.9486396989
19,48,189.530849584,102.593036552
19,49,1540.96256506,1155.81244348
19,51,20.4500465328,19.5544899722
19,52,297.538998928,229.344501787
19,54,113.538428678,102.010782187
19,55,2130.69018991,1630.94805867
19,56,4497.4371019,2209.99376231
19,58,3017.67597855,2232.59420291
19,59,809.191775326,804.974340891
19,60,137.075460352,109.327974892
19,67,3935.79785609,2980.19602133
19,71,2055.33102431,1684.77693069
19,72,10955.9567066,7977.31185867
19,74,2062.54293326,1689.30382664
19,77,283.504481856,283.504481856
19,78,12.6075024091,4.62189430084
19,79,2248.31718122,1748.16414613
19,80,1348.91744934,1150.51062418
19,81,1305.68592898,999.838595363
19,82,17639.4337581,17339.1545094
19,83,680.827640135,470.490471247
19,85,1027.91789315,879.773176158
19,87,2072.07981825,1522.63544549
19,90,7174.67490134,6054.31755077
19,91,4945.62128596,4079.22154266
19,92,9143.61592627,7090.9843085
19,93,3859.06553422,2978.19410797
19,94,4184.71816868,3260.81576459
19,95,4841.52772073,3633.5960169
19,96,3472.62158778,2936.24612479
19,97,1956.63475736,1626.94338447
19,98,1103.28922074,865.920349476
19,99,861.656577086,810.774632655
19,39,0,0
19,50,410.951410924,309.559216291
19,43,0,0
19,65,0,0
20,1,26984.4595428,14780.9054944
20,2,5272.28468507,4325.39708784
20,3,2612.4856093,2288.4023935
20,4,3405.49750073,2543.13514982
20,5,14515.5983217,13368.8759852
20,6,2542.64252385,2179.88416952
20,7,23489.1450635,20409.1562805
20,8,4195.11498031,3235.64896058
20,9,5164.66117562,4185.97820696
20,10,4922.14395833,3881.57952115
20,11,8045.78259839,5023.04684658
20,12,1358.24286442,1000.32029632
20,13,3023.35991442,2381.68617228
20,14,6471.42949479,6128.13806186
20,16,8717.26040615,6182.04341909
20,17,1292.09477904,1023.01287364
20,18,8407.95559729,5043.18353921
20,19,223.124642005,110.927067006
20,20,821.953160602,676.438198336
20,21,1676.93453861,1242.09673763
20,22,2612.73749389,2239.70207864
20,23,7614.23839147,6589.37508682
20,24,2085.26317429,1509.17482131
20,25,3290.43767841,2595.35881481
20,26,3131.08118042,2392.97753009
20,27,379.42080234,255.189245824
20,28,190.796440991,149.184906484
20,29,1934.95785741,1729.96882037
20,30,797.081524197,579.210471263
20,31,626.727651417,506.265184156
20,32,2854.2587165,2184.40983203
20,33,2567.1512352,1964.99027218
20,34,4109.91470007,3044.08542913
20,35,1287.86150551,1049.70157421
20,36,2466.2860538,2112.69689091
20,37,612.848573937,487.569848015
20,38,15438.4135172,13109.245786
20,40,7631.27302014,6628.89265816
20,41,7142.67069129,4737.80297352
20,42,970.014445534,751.545336198
20,44,1056.36882205,797.541686403
20,45,12.8257701575,10.3507731185
20,46,7920.00508208,7681.38878633
20,47,124.82796015,42.4701094902
20,48,2198.75105547,1272.58945319
20,49,4384.35009473,3610.65930065
20,51,4.57251356692,0.743448737954
20,52,1047.95164575,876.632615003
20,54,277.860218351,262.782752732
20,55,5175.76888098,4611.48632298
20,56,4182.59882779,2691.96982307
20,58,2458.99716916,1857.43290185
20,59,9849.27091064,9847.27926258
20,60,122.266095432,104.39701419
20,67,6340.09038382,5207.1881484
20,71,2008.30644343,1704.85344119
20,72,20911.8748719,16695.3872293
20,74,2672.98545169,2235.8114764
20,77,348.942774593,347.892134584
20,78,0.766776562377,0.141674873706
20,79,3597.2369209,2974.74659592
20,80,2453.29281868,1965.70225213
20,81,3283.9345865,2754.73826369
20,82,26106.7273551,25777.649501
20,83,916.839100153,709.994275067
20,85,1629.99380761,1526.38696682
20,87,7413.41723544,6028.01010815
20,90,7157.36152556,5113.95216259
20,91,5347.37096312,3892.6769373
20,92,11188.7272749,8516.58075457
20,93,6284.8971465,4812.1766209
20,94,5411.34971745,4208.85458507
20,95,10421.0169018,8504.40351031
20,96,19.0573900754,7.15055700264
20,97,2793.37512973,2261.30107372
20,98,2883.70131625,2369.13704678
20,99,2199.52706395,2161.99772978
20,39,0,0
20,50,641.005237886,490.87289844
20,43,0,0
20,65,0,0
21,1,4579.68383993,2664.27073452
21,2,5968.31776068,5341.4271699
21,3,6335.55898549,3454.64408372
21,4,1469.24975116,1124.04859297
21,5,2669.30706127,2102.54611766
21,6,2664.10228044,2430.87519988
21,7,8835.91968272,8409.16869396
21,8,1363.78055233,1065.20831219
21,9,2716.70125351,2254.22399962
21,10,3797.93313484,3257.304538
21,11,2864.9774635,2166.06524317
21,12,546.831776547,461.46041829
21,13,2111.16027592,1584.53426851
21,14,2062.0798061,1680.20980881
21,16,1595.87493979,1130.84623926
21,17,1864.41038026,1660.38582493
21,18,2462.08748599,1567.63279793
21,19,542.769495143,453.37835589
21,20,838.918373521,664.38943925
21,21,1194.24003648,1125.94572289
21,22,1929.37474854,1540.8083321
21,23,4418.10682587,3355.38217768
21,24,3122.11414913,1674.2801796
21,25,1781.40732038,1334.74675059
21,26,3318.34081906,2916.8466305
21,27,300.588367497,253.94399398
21,28,211.588767715,178.477775093
21,29,1122.54381631,1010.04039998
21,30,888.100561903,753.568894496
21,31,1460.29592876,785.618768038
21,32,1610.92731256,1196.63817046
21,33,2681.1845341,1938.15003147
21,34,2381.91993333,1922.30616355
21,35,593.573496627,480.8468444
