Store,Dept,RMSE,MAE
21,14,3048.92559359,1979.66601596
21,16,1934.72135062,1365.31168518
21,17,1137.264227,929.595638694
21,18,3126.89613739,2100.80262729
21,19,723.388197461,656.529587729
21,20,790.552597095,683.275678315
21,21,782.564739517,667.544207071
21,22,1428.42093358,1133.91512465
21,23,4456.24022756,2999.07682643
21,24,2913.75619543,1762.0289381
21,25,2236.78516203,1741.54745322
21,26,2243.07754872,1699.20881546
21,27,307.730717845,240.641982598
21,28,103.586861795,83.3198242822
21,29,841.438127805,690.969367545
21,30,602.686446301,420.784769959
21,31,1101.71657931,779.915270101
21,32,2553.85129631,1526.62000094
21,33,2425.6351723,1608.94417802
21,34,2337.21413738,1801.90076144
21,35,427.331177398,349.596437132
21,36,558.851662197,376.819879305
21,37,0.0,0.0
21,38,9327.04045085,8016.08638477
21,40,2121.01812897,1663.33696401
21,41,1871.03678245,1381.89068087
21,42,689.109870653,560.532066345
21,44,881.317672142,768.48641243
21,45,4.13533264799,3.49599357103
21,46,2618.83484745,2023.18968711
21,47,38.6534886896,30.5298838013
21,48,0.504712079433,0.31660750703
21,49,2934.08091807,2576.96262153
21,51,1.21492546952,0.846489362757
21,52,522.201596184,422.159635822
21,54,83.4790724595,67.4590291911
21,55,3287.95856677,2681.83701592
21,56,588.624077048,466.027533378
21,58,1978.65517735,1468.42146977
21,59,1648.45321816,1598.23143012
21,60,109.620302697,85.8228347693
21,67,1544.10964786,1065.25640359
21,71,1248.28029623,1005.47928215
21,72,14796.1896007,9313.1577748
21,74,1267.79218946,990.218491741
21,77,27.0647342577,22.6960889468
21,78,1.83890814529,1.70881862483
21,79,3324.29968511,2862.51764368
21,80,48.982919459,42.9396443507
21,81,1503.95469118,1303.86977546
21,82,3681.50421598,2861.34202243
21,83,116.163056569,100.777311492
21,85,284.349690632,218.731461666
21,87,1163.12943094,880.939008151
21,90,1778.52877904,1596.99426631
21,91,548.608170344,442.750318223
21,92,8594.72979297,7678.70123457
21,93,119.120829788,100.064484079
21,94,1016.78684344,768.880502259
21,95,4055.5002078,3479.12090142
21,96,0.0646616453505,0.0611419452536
21,97,417.100471169,371.106534692
21,98,158.440707858,127.204148388
21,99,6.44408652664,1.38976744186
21,39,0.0,0.0
21,50,1.52498570333,0.232558139535
21,43,0.0,0.0
21,65,0.0,0.0
22,1,9912.09028615,5287.35297015
22,2,7548.5748639,6716.64048097
22,3,2397.62625281,1437.7365229
22,4,2194.83021357,1649.2805025
22,5,7154.26232938,5066.52028046
22,6,2630.72694356,1972.15695761
22,7,9906.70171069,7094.60981094
22,8,1914.44617439,1551.56606275
22,9,3327.7771707,2586.35682895
22,10,1608.19641182,1363.16497421
22,11,8419.4069059,4392.84518831
22,12,414.633462992,334.63855267
22,13,2106.13233404,1700.3741116
22,14,4020.29923944,3194.90458269
22,16,4431.97165908,3336.35611957
22,17,1894.85619178,1600.77236426
22,18,3403.6573013,2370.96697133
22,19,738.833765386,584.30329283
22,20,822.182345555,679.999740713
22,21,942.001397859,716.888365137
22,22,1533.40867116,1307.09487458
22,23,3779.39513406,2706.52404274
22,24,1598.94023617,1271.09244711
22,25,1331.82884245,1020.18977543
22,26,1401.04036233,1047.35199106
22,27,375.126855609,301.218864568
22,28,169.525223424,132.684499018
22,29,1153.1675689,847.265731554
22,30,557.624318546,435.310091763
22,31,666.214377315,555.222305457
22,32,1555.85633485,1057.99763288
22,33,1263.8588247,1064.36145869
22,34,3583.38783149,2646.59588605
22,35,983.595547968,827.33689307
22,36,900.493016897,774.209834843
22,37,0.0,0.0
22,38,7850.97990046,6035.10033942
22,40,4061.86969553,3485.10817548
22,41,507.744997591,413.055520346
22,42,832.057102699,641.644742006
22,44,755.582930576,605.931425334
22,45,18.8376243738,13.8507161249
22,46,2183.7121674,1424.44394681
22,47,36.7969943196,26.8059261959
22,48,6.46095799137,2.61052565725
22,49,19.4078601351,12.6126576471
22,51,31.1242122065,28.8839243847
22,52,1156.38753126,1031.47001682
22,54,76.1559402874,63.7300155503
22,55,3501.0830349,2414.23336306
22,56,1725.87765276,1173.20346535
22,58,1893.05769308,1420.27237275
22,59,1569.06301816,1467.16709968
22,60,159.447193419,119.949328888
22,67,3100.88770251,2222.10359071
22,71,977.841862898,724.895543381
22,72,21805.8244612,12997.7353262
22,74,1720.03092807,1282.53311027
22,77,51.8553706123,40.8307112454
22,78,1.73903800742,1.51310398381
22,79,3213.54692475,2828.02349855
22,80,683.537731442,623.949811862
22,81,1551.8821743,1363.76639355
22,82,4289.70729159,3209.58457748
22,83,627.732695791,515.778252038
22,85,512.72053689,387.143686166
22,87,1727.16120983,1249.45471957
22,90,1310.66636909,995.681275701
22,91,2347.33142422,1864.93986862
22,92,4466.62893906,3513.28386929
22,93,763.359352886,587.934364055
22,94,1348.72216231,1154.19807447
22,95,4140.01056182,3456.24750489
22,96,3.87381459798,1.47418963185
22,97,536.550676072,392.566864273
22,98,164.572123505,140.434605483
22,99,1.32674172155,0.96413734531
22,39,0.0,0.0
22,50,0.0,0.0
22,43,0.0,0.0
22,65,0.0,0.0
23,1,12753.2466452,5938.31217653
23,2,9943.42697931,8842.96440107
23,3,4170.87355262,2408.22876433
23,4,1991.97478313,1652.28443423
23,5,11101.7597454,7684.19239873
23,6,3276.74335457,2527.11355866
23,7,15968.392403,12821.7694709
23,8,2251.53622482,1640.93742056
23,9,8138.78337283,6689.22664325
23,10,3025.81578907,2425.75545515
23,11,10940.2160662,7056.36091965
23,12,967.928624981,751.890636615
23,13,2600.47502233,2027.36175238
23,14,5689.56833463,3665.42434162
23,16,7165.28973834,5252.7061981
23,17,3257.42364992,2487.34175498
23,18,9728.17164098,9347.52545002
23,19,1242.70469609,1054.06246723
23,20,1376.55612698,1187.41328169
23,21,1192.9767419,808.262021313
23,22,2446.28841456,1937.7093797
23,23,6226.10807577,4275.29988177
23,24,2450.87084132,1985.84932563
23,25,2611.91694019,2014.80485625
23,26,2372.46167812,1728.7234848
23,27,638.367997304,480.535755154
23,28,161.431201056,118.687177966
23,29,1395.99935658,1129.33195822
23,30,1132.74070616,992.101483143
23,31,1013.07131998,870.970656718
23,32,2538.42978776,1556.53185376
23,33,2263.53099416,1804.89234098
23,34,4519.7154091,3050.91219558
23,35,1637.38478037,1429.62188486
23,36,1750.71313317,1544.15358627
23,37,0.0,0.0
23,38,5213.92452603,4405.97407999
23,40,4220.80760328,3699.95230168
23,41,1158.33790895,1013.86665844
23,42,1008.21427859,829.314722877
23,44,1639.90943077,1322.84532394
23,45,31.4785702303,24.9807845928
23,46,4131.29256342,2904.23453986
23,47,58.5681928315,31.927152357
23,48,51.1956001071,36.803872681
23,49,4701.70544055,3751.9125418
23,51,25.5418366828,21.7892940044
23,52,537.831815713,419.80919001
23,54,81.7880022173,67.2449771524
23,55,4973.27742324,3920.50718375
23,56,3068.93083943,2002.01009084
23,58,1840.27806437,1480.16413624
23,59,3425.82528082,3343.62157836
23,60,95.8827426148,88.7229981443
23,67,3054.54852699,2285.85068706
23,71,1757.25959312,1437.86838663
23,72,23333.9990878,14623.5335164
23,74,3434.76602098,2439.72686134
23,77,106.888580875,100.86070528
23,78,2.06171984717,1.49364450154
23,79,3619.21023277,3105.31768839
23,80,1291.26224968,1174.60576584
23,81,1135.07877997,836.785475221
23,82,3923.4136703,2198.22942824
23,83,438.306674982,378.655633474
23,85,2348.70901399,2102.41495617
23,87,6091.36503451,5306.72397081
23,90,5987.14193249,5554.12775181
23,91,9183.9115371,8501.42725799
23,92,8543.78045258,7579.30519017
23,93,1118.90271163,1023.12438463
23,94,560.693092041,341.728420582
23,95,9599.82914617,8197.64232092
23,96,4628.66593603,4443.80075309
23,97,1960.63697224,1774.10195271
23,98,119.68578941,88.6602188438
23,99,4.55665728154,0.69488372093
23,39,0.0,0.0
23,50,1442.43916152,1153.72081842
23,43,0.0,0.0
23,65,0.0,0.0
24,1,7701.42960403,4212.46424952
24,2,4379.10315489,3840.05534638
24,3,2203.42514205,1675.50785461
24,4,1728.16378004,1381.24769342
24,5,6385.78795507,4449.43274044
24,6,2061.80569847,1621.91142379
24,7,8578.68852806,5421.79021329
24,8,2902.92611252,2456.9554722
24,9,4103.83790249,3296.67538531
24,10,3149.53937933,2625.38139178
24,11,7644.50811271,4622.41767301
24,12,656.184528673,511.36733885
24,13,1864.23311052,1520.42717457
24,14,3493.21084129,2652.38429904
24,16,6141.00676971,4343.35846093
24,17,1642.16131804,1317.45689296
24,18,2204.11148879,1388.6817601
24,19,41.2603616704,32.1243871274
24,20,792.841273539,613.641564817
24,21,854.289549848,619.165682622
24,22,2296.66029763,1810.89479879
24,23,4621.23266839,3298.37398329
24,24,1003.26299229,778.089786534
24,25,1753.79586362,1364.60726939
24,26,1233.21391551,987.602910798
24,27,443.992343988,337.969233196
24,28,176.898290317,156.080758936
24,29,1216.27032022,987.38371316
24,30,579.852332896,452.747072561
24,31,887.449019167,759.369492013
24,32,2146.97143622,1272.62184511
24,33,1224.27390549,886.893570115
24,34,4478.20878393,3980.4742964
24,35,793.799320568,653.812127405
24,36,808.593608333,510.971782493
24,37,437.70824515,351.513563595
24,38,10572.2482986,9263.87050321
24,40,4598.92391673,4177.09064086
24,41,846.87606639,608.143891295
24,42,690.449976747,579.612487522
24,44,643.822994715,497.681754788
24,45,21.476335209,14.4942481711
24,46,1978.17568981,1312.4123372
24,47,17.3246301783,6.06000146059
24,48,0.0,0.0
24,49,1466.39522174,1183.88246265
24,51,5.54659820951,2.98411743112
24,52,392.493510009,314.658067141
24,54,70.3472907311,58.3076811244
24,55,4435.99624986,3387.40272413
24,56,2114.05924112,1597.99475593
24,58,2311.97529673,1848.77620621
24,59,997.366003664,947.581374501
24,60,80.8700705983,70.6514443446
24,67,3118.81053393,2301.74375711
24,71,1921.00906714,1700.59968209
24,72,13680.7015634,9185.33500363
24,74,1859.05798933,1494.59356607
24,77,55.2535751088,35.2894963395
24,78,0.920668263284,0.804665539413
24,79,1666.38237674,1301.28455935
24,80,2245.2257504,1828.40802574
24,81,1870.21247076,1594.2794749
24,82,5590.72863071,4406.28014411
24,83,895.026507691,680.644769651
24,85,742.364721842,683.262821735
24,87,2984.57263505,2370.55713929
24,90,6015.34649471,5117.98315774
24,91,5325.64596416,4246.24416247
24,92,11373.841185,9371.17306093
24,93,5057.93376225,3782.10001978
24,94,3761.86491826,3081.56418254
24,95,6251.40290063,4591.16399378
24,96,2806.70733218,2403.84059318
24,97,1640.05199607,1356.47482972
24,98,1114.11077305,932.074463244
24,99,533.726369029,493.721727121
24,39,0.0,0.0
24,50,435.011000445,366.224136994
24,43,0.0,0.0
24,65,0.0,0.0
25,1,5646.29687955,3202.85821004
25,2,4429.29842647,3954.72019854
25,3,2665.13050565,1855.61756354
25,4,1195.12122783,972.075059295
25,5,4809.61928747,3609.87162455
25,6,2117.92997293,1456.90816492
25,7,5409.28878359,3758.50158902
25,8,1730.16315016,1347.13261331
25,9,2401.55892628,1918.94239131
25,10,3195.42087157,2667.98226308
25,11,2330.33293643,1649.5636924
25,12,479.377577432,399.977509508
25,13,1703.13397747,1323.02973649
25,14,2250.90877885,1326.0190032
25,16,5311.13601019,4192.39976121
25,17,1208.92585832,926.256281687
25,18,2304.35371608,2015.01384063
25,19,5.57232615851,5.10577787459
25,20,501.969020086,381.171739047
25,21,823.826556807,712.351321818
25,22,1173.36785451,858.638050945
25,23,2903.95546136,2477.70354591
25,24,635.513357013,498.613649295
25,25,1528.54490459,1202.89037349
25,26,729.166709131,566.243683869
25,27,275.825935227,230.050099794
25,28,126.234714918,105.375981614
25,29,654.371325743,553.398882665
25,30,516.547893398,405.012282443
25,31,364.000564888,286.120992985
25,32,1156.46577401,718.058675113
25,33,523.719213149,414.83255321
25,34,1974.4870533,1544.68001903
25,35,646.600634033,519.437094318
25,36,562.472388053,437.118392501
25,37,409.213432841,351.576385296
25,38,6102.34555743,4885.66648226
25,40,2113.45092522,1613.33900093
25,41,2629.37860601,1524.73457399
25,42,587.486993392,461.742229559
25,44,453.078858353,339.023203307
25,45,11.7813921825,6.75952599695
25,46,1723.94572289,1347.5183601
25,47,26.5028977686,12.4370144001
25,48,20.870290364,5.5942395741
25,49,2419.43406405,1905.77530717
25,51,1.70868013018,1.15852361902
25,52,432.974648936,349.760115077
25,54,58.4216963781,45.8900144344
25,55,2176.49102837,1492.24601571
25,56,1693.21241048,1064.65043921
25,58,562.670877246,435.253649694
25,59,340.339343232,325.339178676
25,60,196.683969599,183.155370734
25,67,1988.31296822,1482.73552269
25,71,738.880168872,625.93607589
25,72,11820.5817819,7478.9626724
25,74,1576.90353639,1114.47236448
25,77,34.9802282356,31.5869973373
25,78,2.53258119788,1.19805940847
25,79,1047.13361342,848.832935373
25,80,441.268525934,399.959187256
25,81,1338.82232305,1232.36578144
25,82,1855.25498361,1123.8547959
25,83,187.200562508,164.496481893
25,85,1236.79088621,1066.26366592
25,87,877.886195389,673.491366145
25,90,1069.70834399,896.420194149
25,91,593.701140157,474.762092498
25,92,2313.78320212,1653.44611913
25,93,189.14594832,144.615360001
25,94,2517.25658687,2272.72921938
25,95,4082.15498699,3450.86434547
25,96,0.193673184322,0.0295348837209
25,97,339.077084023,281.486719747
25,98,423.555731878,304.297319662
25,99,0.0,0.0
25,39,0.0,0.0
25,50,483.473542037,387.360065382
25,43,0.0,0.0
25,65,0.0,0.0
26,1,4067.72105237,2587.41282133
26,2,3196.37846911,2733.24113902
26,3,908.668040924,652.061662044
26,4,1253.41841255,982.833383819
26,5,4543.1952622,3082.64211233
26,6,1920.24498236,1342.38345538
26,7,4641.79657993,3018.52184875
26,8,1825.98493443,1463.90462973
26,9,2616.14373946,2105.44964911
26,10,1215.6838432,904.385300149
26,11,5793.73145957,2872.51016406
26,12,733.470229905,564.604640261
26,13,2012.44468904,1692.84348882
26,14,2733.71228478,1902.95827672
26,16,4357.11274104,2699.72887176
26,17,936.394634058,662.271729094
26,18,928.386517809,833.557448741
26,19,409.102348703,338.931416168
26,20,553.405197833,440.38024708
26,21,932.683114549,730.770036503
26,22,1121.7188401,867.670660444
26,23,2082.32537673,1540.68178803
26,24,601.817123688,433.677636335
26,25,990.545076544,711.912663713
26,26,616.595309043,449.947426842
26,27,222.517993715,163.911577725
26,28,100.717121312,77.8408503181
26,29,544.129070228,407.489512989
26,30,339.288819209,250.333790363
26,31,316.439956057,237.468280546
26,32,1191.35713415,697.3023399
26,33,581.228406609,448.246929311
26,34,1587.28380791,1339.78641077
26,35,463.483698667,378.06572107
26,36,642.745715214,385.718806348
26,37,0.0,0.0
26,38,10802.0950035,9050.1777148
26,40,2423.56264918,2044.43646352
26,41,787.041158607,667.388690069
26,42,421.539552829,363.71185628
26,44,606.472574611,505.414237101
26,45,21.5344436061,16.0377927851
26,46,1067.19758986,639.588227959
26,47,47.8746812151,21.1001392183
26,48,488.05746096,413.300457576
26,49,1112.79083816,821.197405651
26,51,23.3802535899,21.9036422891
26,52,555.761016287,428.616188486
26,54,49.3023703991,37.2466880223
26,55,2130.90797962,1431.04744927
26,56,1474.9104297,887.400239658
26,58,0.0,0.0
26,59,317.123423258,307.68512496
26,60,51.1562342328,40.7359459068
26,67,1574.96329736,1163.60134979
26,71,688.377667536,569.261412905
26,72,12128.1648616,8067.64449404
26,74,960.313754086,733.963775515
26,77,50.1507603889,43.8547158907
26,78,0.790725145013,0.715271425628
26,79,1346.947208,1070.61961125
26,80,1165.93189686,926.909218083
26,81,1328.88976887,1170.85806241
26,82,3185.19499607,2729.67839627
26,83,459.029472447,387.380366892
26,85,225.659432563,178.962464826
26,87,3328.96633005,2796.80986097
26,90,6551.99022495,5954.11748792
26,91,4621.74221642,3909.42501759
26,92,8963.38174072,6442.23471511
26,93,3574.21236276,2693.82632743
26,94,3193.70721694,2651.1610713
26,95,4580.62650215,3492.36737677
26,96,1963.32141955,1590.46265408
26,97,1584.87836698,1232.99837804
26,98,1095.10081388,935.918198172
26,99,241.269461139,182.683858393
26,39,0.0,0.0
26,50,286.366354809,247.391161168
26,43,0.0,0.0
26,65,0.0,0.0
27,1,9864.24390295,5355.12616224
27,2,4923.64162289,3834.54918838
27,3,3531.65618632,2388.21326275
27,4,3356.45514237,2865.70567036
27,5,10643.6274963,8854.73779539
27,6,3148.1193311,2202.17232195
27,7,13355.2176951,7748.59537958
27,8,3000.23653745,2421.31915098
27,9,4629.39059682,3735.19449476
27,10,5186.93346688,4498.51443233
27,11,6856.52678874,4503.41662903
27,12,664.183832132,564.754355092
27,13,3355.18094183,2611.10517073
27,14,5390.80766776,3920.25875614
27,16,6221.72419703,4870.72341268
27,17,2090.08085838,1540.97852771
27,18,3497.8331366,2251.4338347
27,19,509.327001709,423.77451596
27,20,1550.34773371,1218.36995439
27,21,859.5820782,620.496599276
27,22,2613.57382836,2064.189267
27,23,4067.07056485,3039.04406524
27,24,2084.43698946,1667.91631756
27,25,1683.94465371,1409.43506154
27,26,1466.64464298,1128.39263504
27,27,310.394552919,224.978557417
27,28,241.606108892,219.699020959
27,29,1207.99795558,917.972089557
27,30,750.255759449,625.368425631
27,31,637.891545401,460.430807016
27,32,1978.81974832,1265.95520532
27,33,1741.10993952,1423.70592228
27,34,2558.60503199,2017.44719904
27,35,982.101293373,774.335199007
27,36,1012.79740425,802.087259937
27,37,618.018662871,542.106378378
27,38,5929.52769779,5242.67261741
27,40,5614.70095694,4681.09107676
27,41,1399.80851902,822.43056416
27,42,1096.3667904,875.255115903
27,44,1053.17024495,887.130427277
27,45,21.1108045843,15.7266967221
27,46,3301.65315449,2190.45438237
27,47,39.1434814145,36.1777866629
27,48,0.0,0.0
27,49,1905.05001218,1503.4872878
27,51,2.71028952666,2.33994360063
27,52,2745.48557822,2517.13369171
27,54,82.3548330919,66.5031623822
27,55,4635.11061703,2839.07074689
27,56,2899.48876485,2128.94588176
27,58,1888.87535434,1354.67025884
27,59,3064.02795991,2899.49216099
27,60,75.8501788999,66.4358227219
27,67,3483.99173865,2629.4502994
27,71,1852.92274859,1314.89144814
27,72,22625.2061033,13270.0065228
27,74,2759.62778566,2145.31562636
27,77,78.1376875358,40.5629400398
27,78,4.27342816852,2.94157083368
27,79,2287.95612547,1966.45516424
27,80,1352.38045042,1082.42522711
27,81,2268.63332048,1865.06543602
27,82,6710.79983369,4411.81329235
27,83,1510.79772612,1219.76122227
27,85,1675.80019364,1434.48797304
27,87,1832.09156131,1509.59676827
27,90,8319.6073851,6902.92026464
27,91,4532.79906809,3461.25895793
27,92,9792.58931618,7965.2214079
27,93,5760.02081715,4693.15314974
27,94,7395.97521719,6324.2510337
27,95,7002.54223216,5406.84439286
27,96,3120.83898479,2269.03102582
27,97,1642.38794367,1268.50567626
27,98,1187.27664736,856.989524887
27,99,620.006531654,535.762300993
27,39,0.0871489350133,0.0711911488601
27,50,540.122469425,424.362116903
27,43,0.0,0.0
27,65,0.0,0.0
28,1,6892.59370488,4410.44573466
28,2,5369.51475814,4729.99015859
28,3,3020.11304134,2059.78099659
28,4,2300.48881294,1941.77982855
28,5,5848.9622781,4198.77577643
28,6,1910.63426359,1467.08261624
28,7,11958.2226468,6891.33574798
28,8,2667.85616891,2370.76748374
28,9,2652.35317045,2029.06234997
28,10,2093.81978184,1732.23339627
28,11,1802.09866846,1423.37657397
28,12,415.54306289,343.815587745
28,13,3455.25449082,3081.4173657
28,14,3066.91077152,2357.65301047
28,16,1475.68381576,1163.40012779
28,17,1140.62620007,904.437946925
28,18,3869.92293495,2779.07088321
28,19,463.498628722,389.162946956
28,20,792.285280696,667.030063776
28,21,682.654680817,588.146074685
28,22,1277.91669333,1016.27655253
28,23,3395.66114925,2334.92312259
28,24,2071.14030816,1694.85758307
28,25,1400.95370904,1076.49567829
28,26,1470.04527907,1057.47791974
28,27,259.322255206,205.248334009
28,28,99.1821275967,80.7864464913
28,29,694.336695623,538.396325475
28,30,683.949686174,562.901640983
28,31,598.326273174,436.026037249
28,32,2404.49724358,1829.05453153
28,33,2317.80491661,1921.19129821
28,34,2962.05160565,2519.54544576
28,35,667.649346102,552.737052485
28,36,821.538970496,680.013951124
28,37,364.234961591,304.538117076
28,38,6485.14935137,5284.45412253
28,40,3024.4891135,2405.65501151
28,41,1526.37059654,870.993735027
28,42,660.509404602,494.779502884
28,44,504.660888159,389.807638431
28,45,32.5264029147,20.662259774
28,46,2268.04892213,1855.43762686
28,47,133.096560662,104.065046811
28,48,0.0,0.0
28,49,1748.10783304,1335.33289508
28,51,1.1447264174,0.883849573181
28,52,427.284321801,327.929994987
28,54,111.095025479,97.3936268665
28,55,2613.85510004,1504.7032727
28,56,282.102673371,208.202795852
28,58,4697.65214638,2991.29046847
28,59,2198.04373753,2135.22549863
28,60,107.849438606,85.0149474255
28,67,2044.93507184,1476.99045726
28,71,1253.37361009,1029.03471062
28,72,20233.3478038,12055.9583448
28,74,1528.95208789,1154.68177791
28,77,91.2824187133,40.682786811
28,78,2.41089560781,1.22017709095
28,79,5445.09195194,4777.02372837
28,80,3214.85621313,2962.37217735
28,81,3105.22513845,2524.734147
28,82,2325.85465128,1638.48075657
28,83,2665.2651241,1991.15102686
28,85,459.858619209,384.296700787
28,87,2231.11760144,1827.04745845
28,90,11576.6454205,10755.1570379
28,91,13598.2931399,11224.1763016
28,92,21988.9758654,18620.1711103
28,93,15393.3204491,12555.0122473
28,94,4998.48805494,4055.26485468
28,95,14483.6658604,11115.4259662
28,96,5884.35647854,3667.49427976
28,97,6288.20807399,4924.80711183
28,98,1887.62763084,1626.97318854
28,99,409.388422982,380.881151702
28,39,0.0,0.0
28,50,0.0,0.0
28,43,0.0526040025983,0.0427358248362
28,65,0.0,0.0
29,1,5940.30972356,3445.31915039
29,2,1840.69800953,1357.66464404
29,3,1573.53224382,990.21148518
29,4,1660.3853819,1418.97066311
29,5,5573.86572157,4260.90078694
29,6,1763.64740513,1188.82116026
29,7,5171.5143608,3374.11253889
29,8,1616.16653893,1232.62271326
29,9,1887.12289918,1404.50106785
29,10,1018.24384412,815.119460482
29,11,3716.94926317,2650.09140649
29,12,397.517953942,341.770452781
29,13,2075.74416711,1782.08017529
29,14,2150.84073204,1497.13560301
29,16,1997.13542859,1499.41230294
29,17,1078.07176773,821.018855516
29,18,1340.48930614,1009.19241727
29,19,82.4087739893,77.7303302197
29,20,591.579197645,453.105647047
29,21,645.025126866,467.96271613
29,22,963.072591974,834.143430067
29,23,3066.44215537,2160.03170013
29,24,898.519113523,731.093161775
29,25,1011.28295418,741.468911995
29,26,782.559650977,544.454745639
29,27,273.346758256,195.787347315
29,28,141.699448205,112.218546554
29,29,757.648293818,559.827258916
29,30,444.901445045,337.379334882
29,31,417.658689973,327.360677836
29,32,1434.17338514,995.275470891
29,33,938.864489837,690.152639601
29,34,1807.99249906,1468.36805433
29,35,589.047386351,514.845093626
29,36,802.504169106,652.261574858
29,37,0.0,0.0
29,38,5987.81326894,5100.30892174
29,40,3464.94105035,3126.11711033
29,41,443.722377214,364.608025632
29,42,490.882197361,415.686126544
29,44,445.800681969,354.422795692
29,45,5.39249633895,4.97294076673
29,46,1439.2071425,1109.42043167
29,47,28.5341158111,21.5592463923
29,48,1.48306925553,0.865327151977
29,49,97.6900294435,81.7107898631
29,51,15.2224512969,14.0516931663
29,52,230.235499092,183.385026187
29,54,42.2596475225,34.4427695905
29,55,1970.46594111,1263.37536429
29,56,1504.28309302,1009.40663951
29,58,672.296518837,575.679514874
29,59,323.5383426,298.284016906
29,60,198.473556722,178.007075522
29,67,1714.43442617,1265.3634395
29,71,699.802127369,564.121863038
29,72,15022.0618585,8626.90220429
29,74,1040.01381939,785.169279972
29,77,24.9437698223,23.3195931714
29,78,0.845606457866,0.525316137791
29,79,879.811508607,708.049680344
29,80,53.4726029262,35.4785942324
29,81,365.416704732,290.502409244
29,82,1991.55045272,1208.99348135
29,83,197.358865689,162.271774845
29,85,380.706701176,279.703646019
29,87,1520.58112561,1268.14894487
29,90,937.832628492,737.367210608
29,91,534.517578713,420.731324417
29,92,2206.90499309,1721.91396375
29,93,498.466532369,388.070093889
29,94,471.944774851,287.548285796
29,95,2386.42604999,1909.36712059
29,96,3.64724860372,0.895773338698
29,97,342.355568091,272.014271698
29,98,97.52466023,77.5388792086
29,99,4.55665728154,0.69488372093
29,39,0.0,0.0
29,50,0.0,0.0
29,43,0.438018795392,0.127906976744
29,65,0.0,0.0
30,1,1466.55454877,1122.83859671
30,2,961.118407131,819.550876751
30,3,199.909548209,139.968522307
30,4,2030.89012193,1811.78973852
30,5,219.452056709,165.280669568
30,6,21.557843223,18.3155896113
30,7,107.366137796,86.5041727783
30,8,1702.85400523,1482.45480642
30,9,71.5954973251,58.6560165969
30,10,51.6405106342,40.8941432517
30,11,272.635677337,199.100226729
30,12,38.396450769,27.1937355706
30,13,2321.01862499,2144.1798008
30,14,390.026186205,341.726008728
30,16,609.699647715,526.383769066
30,17,123.8211315,116.8297393
30,18,265.262155728,170.20759203
30,19,0.362946597392,0.0553488372093
30,20,41.2887282358,30.806488971
30,21,309.914467113,246.856692142
30,22,40.0308628914,35.2043080174
30,23,17.2224411678,15.3136201502
30,24,2.29584233628,1.92436611289
30,25,50.2209616738,40.4988264723
30,26,4.50932757293,2.50300422158
30,27,8.82328416345,8.34432070986
30,28,40.2719023014,31.5796119296
30,29,2.29815656833,0.96587925962
30,30,0.0,0.0
30,31,101.735099134,80.1155795084
30,32,64.9573313785,53.3125961195
30,33,0.774444257519,0.468088108921
30,34,1.44636871617,0.657706359557
30,35,0.0,0.0
30,36,0.0,0.0
30,37,0.0,0.0
30,38,6969.0915969,6005.3556453
30,40,3475.88708878,3004.64816622
30,41,33.9786966589,19.260825219
30,42,41.4844662256,36.8966620805
30,44,1.90443232626,1.52310482311
30,45,0.0,0.0
30,46,851.049347459,722.213621427
30,47,0.0,0.0
30,48,0.0,0.0
30,49,6.22934049996,3.5125894831
30,51,0.0,0.0
30,52,9.13646240149,7.39934342585
30,54,0.0,0.0
30,55,10.9714699357,4.07616363348
30,56,122.789617279,72.0510031632
30,58,0.0,0.0
30,59,60.0819259897,42.454624956
30,60,157.735745842,122.747899224
30,67,560.915931999,454.586378251
30,71,0.0,0.0
30,72,37.0541769111,28.8164533522
30,74,154.244656235,121.813019544
30,77,0.0,0.0
30,78,0.0,0.0
30,79,1702.96714128,1446.97475718
30,80,2076.57494237,1978.58757498
30,81,2369.85871004,2168.19314308
30,82,939.135278953,708.15301778
30,83,538.74355594,506.969266885
30,85,37.3198289932,29.3730337327
30,87,203.363423359,175.949187939
30,90,1599.81419976,1240.49119667
30,91,2709.51300621,2364.64606878
30,92,4914.47172681,4258.43447853
30,93,3665.54092322,3292.58897735
30,94,3286.960706,2882.67212221
30,95,5719.57063745,5362.39828082
30,96,3141.85258227,2887.3991305
30,97,1748.55975001,1596.86729966
30,98,520.315385608,417.151444093
30,99,1.02244370375,0.173249737442
30,39,0.0,0.0
30,50,0.0,0.0
30,43,0.0,0.0
30,65,0.0,0.0
31,1,4420.39637957,2765.54778449
31,2,7415.20724267,6875.77804932
31,3,3228.69941141,1821.76789522
31,4,2627.85720309,2185.7049208
31,5,5227.38999135,4039.46112323
31,6,1729.88283623,1280.04276281
31,7,9394.1265223,5111.99826754
31,8,1456.97542519,1106.8792225
31,9,1746.14048038,1442.14992793
31,10,4122.43547114,3669.89949358
31,11,1959.5066432,1483.62726059
31,12,353.140244189,264.975616512
31,13,1808.23852775,1512.54049183
31,14,2980.18255098,2007.79933313
31,16,1900.38610507,1374.34028668
31,17,1224.31658893,885.022709647
31,18,2570.5994232,1907.74081023
31,19,36.4733587317,26.4771048887
31,20,1092.41988207,898.068632497
31,21,803.231477137,667.065932499
31,22,1221.33981843,892.754101097
31,23,2869.70169033,2003.47403426
31,24,1248.04850376,832.899141731
31,25,1562.70353171,1264.34141544
